4.740117321830299,1.8602208804999885,2.7294174,-1.5873924,0.1275105,0.0000000,1.4795003
4.750109621830299,1.860061380499988,2.7348310,-1.5861219,0.1267450,0.0099970,1.4824318
4.760102621830299,1.859914480499988,2.7402446,-1.5848590,0.1259808,0.0199940,1.4853634
4.770096421830299,1.8597802804999883,2.7456581,-1.5836037,0.1252176,0.0299910,1.4882949
4.780091021830299,1.8596584804999878,2.7510717,-1.5823559,0.1244556,0.0399880,1.4912265
4.790086321830299,1.8595491804999877,2.7564853,-1.5811157,0.1236947,0.0499851,1.4941581
4.800082321830299,1.8594521804999884,2.7618989,-1.5798830,0.1229349,0.0599821,1.4970896
4.810079021830299,1.859367480499988,2.7673125,-1.5786578,0.1221763,0.0699791,1.5000212
4.820076321830299,1.859294980499988,2.7727261,-1.5774401,0.1214188,0.0799761,1.5029528
4.830074221830299,1.8592345804999884,2.7781396,-1.5762299,0.1206625,0.0899731,1.5058843
4.840072721830299,1.859186280499988,2.7835532,-1.5750272,0.1199073,0.0999701,1.5088159
4.850071721830299,1.8591499804999883,2.7889668,-1.5738321,0.1191532,0.1099671,1.5117475
4.860071221830299,1.8591255804999882,2.7943804,-1.5726443,0.1184002,0.1199641,1.5146790
4.870071221830299,1.8591129804999884,2.7997940,-1.5714641,0.1176484,0.1299612,1.5321519
4.880067921830299,1.859112180499988,2.8052594,-1.5702917,0.1169076,0.1399582,1.5439944
4.890062921830299,1.859122980499988,2.8107563,-1.5691269,0.1161737,0.1499552,1.5470169
4.900058221830299,1.859145480499988,2.8162532,-1.5679694,0.1154407,0.1599522,1.5500394
4.910053921830299,1.8591794804999884,2.8217501,-1.5668191,0.1147085,0.1699492,1.5530619
4.920050021830299,1.859224980499988,2.8272470,-1.5656761,0.1139772,0.1799462,1.5560844
4.930046421830299,1.8592818804999878,2.8327439,-1.5645404,0.1132467,0.1899432,1.5591069
4.940043021830299,1.859350080499988,2.8382408,-1.5634119,0.1125170,0.1999402,1.5621294
4.950040021830299,1.8594294804999878,2.8437377,-1.5622907,0.1117882,0.2099373,1.5651519
4.960037221830299,1.8595200804999878,2.8492346,-1.5611767,0.1110603,0.2199343,1.5681744
4.970034621830299,1.859621780499988,2.8547315,-1.5600700,0.1103332,0.2299313,1.5711968
4.980032221830299,1.859734580499988,2.8602284,-1.5589705,0.1096069,0.2399283,1.5742193
4.990029921830299,1.8598582804999877,2.8657253,-1.5578782,0.1088815,0.2499253,1.5772418
5.0000279218302985,1.8599928804999877,2.8712222,-1.5567931,0.1081569,0.2599223,1.5845791
5.010025121830299,1.8601382804999878,2.8767340,-1.5557154,0.1074388,0.2699193,1.6016063
5.020019721830299,1.8602943804999876,2.8822945,-1.5546449,0.1067397,0.2799163,1.6046990
